,Unnamed: 0,Customer_id,Customer_age,Customer_sex,Customer_type,Customer_city,Visits,Device_used,Device_Platform,Existing_Customer,Product_id,product_visit,Days_in_cart,Viewd_in_cart,Price,Transcation_amount,discount_offered,Warranty,Warranty_period,Product_age,Support_type,Support_mode,Support_satisfaction,Revenue_Impact,Region,State,Zone,Product_comparison,Tech_score,Purchase_power,Thinking_score,service_category
643,643,644,24,Female,Young,Visakhapatnam,149,Mobile/Tablet,Android,Yes,2,7,41,16,86114,71474,17,0,0,30,Parts_change,Service_center,5,2439,Metro,Andhra Pradesh,South,4,4,6,5,Gold1
644,644,645,29,Female,Young,Nagpur,179,Mobile/Tablet,iOS,No,2,6,54,21,86114,81808,5,0,0,17,Product_upgrade,Customer_support,2,25834,Non Metro,Maharashtra,South,6,3,10,5,Platinum1
645,645,646,58,Female,Old,Kollam,148,Laptop/PC,Linux,No,5,6,11,3,78227,74315,5,1,0,12,Parts_change,Service_center,4,734,Non Metro,Kerela,South,1,7,6,3,Gold2
646,646,647,29,Female,Young,Indore,210,Laptop/PC,Windows,Yes,3,6,42,16,47192,44832,5,0,0,19,Product_upgrade,Customer_support,5,14157,Non Metro,Madhya Pradesh,West,5,3,5,5,Silver1
647,647,648,28,Female,Young,Jodhpur,173,Laptop/PC,Windows,Yes,0,6,49,19,56323,43368,23,1,8,4,Technical_Queries,Customer_support,4,0,Non Metro,Rajasthan,West,4,4,5,5,Silver1
648,648,649,58,Female,Old,Nanded,136,Laptop/PC,Linux,No,4,5,24,7,33668,27944,17,0,0,39,Product_upgrade,Customer_support,5,10100,Non Metro,Maharashtra,South,4,9,3,3,Silver2
649,649,650,34,Male,Young,Nagpur,198,Laptop/PC,Linux,No,0,5,36,14,56323,53506,5,1,2,10,Technical_Queries,Remote_sharing,5,0,Non Metro,Maharashtra,South,6,8,5,5,Silver2
650,650,651,33,Male,Young,Tiruppur,133,Laptop/PC,Linux,Yes,1,5,30,12,89528,68936,23,0,0,15,Product_upgrade,Customer_support,5,26858,Non Metro,Tamil Nadu,South,9,9,6,4,Gold2
651,651,652,58,Male,Old,Tiruppur,102,Mobile/Tablet,Android,Yes,3,6,1,0,47192,44832,5,1,3,9,Parts_change,Service_center,4,1553,Non Metro,Tamil Nadu,South,1,2,5,2,Silver1
652,652,653,56,Male,Old,Belgaum,140,Laptop/PC,Linux,No,5,1,19,5,78227,68839,12,1,7,5,Technical_Queries,Remote_sharing,4,0,Non Metro,Karnartaka,South,4,9,6,3,Gold2
653,653,654,50,Female,Old,Delhi,108,Laptop/PC,Windows,No,3,1,4,1,47192,44832,5,1,4,8,Technical_Queries,Remote_sharing,5,0,Metro,Delhi,North,1,2,5,2,Silver1
654,654,655,32,Male,Young,Kurnool,214,Mobile/Tablet,iOS,No,2,1,37,14,86114,81808,5,1,1,11,Technical_Queries,Customer_support,5,0,Non Metro,Andhra Pradesh,South,7,4,10,5,Platinum1
655,655,656,55,Male,Old,Kota,148,Mobile/Tablet,Android,No,3,1,10,3,47192,38225,19,0,0,27,Parts_change,Service_center,4,1205,Non Metro,Rajasthan,West,2,2,5,2,Silver1
656,656,657,42,Female,Middle,Jhansi,125,Mobile/Tablet,Android,No,2,7,15,4,86114,71474,17,1,7,5,Technical_Queries,Customer_support,5,0,Non Metro,Uttar Pradesh,North,4,4,6,3,Gold1
657,657,658,44,Male,Middle,Thiruvananthapuram,177,Mobile/Tablet,Android,No,4,8,37,11,33668,29627,12,1,0,12,Technical_Queries,Remote_sharing,5,0,Non Metro,Kerela,South,6,3,3,5,Silver1
658,658,659,50,Female,Old,Kurnool,115,Laptop/PC,Windows,Yes,5,5,15,4,78227,68839,12,0,0,26,Product_upgrade,Customer_support,3,23468,Non Metro,Andhra Pradesh,South,3,2,6,3,Gold1
659,659,660,29,Male,Young,Kollam,196,Mobile/Tablet,Android,No,1,5,58,23,89528,74308,17,1,8,4,Technical_Queries,Remote_sharing,5,0,Non Metro,Kerela,South,5,3,6,5,Gold1
660,660,661,47,Female,Old,Bangalore,144,Mobile/Tablet,Android,No,4,3,1,0,33668,25924,23,0,0,25,Parts_change,Service_center,5,1413,Metro,Karnartaka,South,1,2,3,2,Silver1
661,661,662,59,Male,Old,Goa,103,Mobile/Tablet,Android,Yes,5,6,6,1,78227,63363,19,1,7,5,Technical_Queries,Customer_support,4,0,Non Metro,Goa,South,2,2,6,2,Gold1
662,662,663,36,Female,Middle,Salem,106,Laptop/PC,Linux,No,2,4,22,6,86114,75780,12,1,5,7,Technical_Queries,Remote_sharing,5,0,Non Metro,Tamil Nadu,South,5,8,6,3,Gold2
663,663,664,53,Female,Old,Sangli,142,Laptop/PC,Linux,Yes,4,3,23,6,33668,29627,12,1,5,7,Parts_change,Service_center,5,1488,Non Metro,Maharashtra,South,1,7,3,3,Silver2
664,664,665,60,Female,Old,Coimbatore,119,Mobile/Tablet,iOS,No,4,5,19,5,33668,25924,23,1,11,1,Technical_Queries,Customer_support,5,0,Metro,Andhra Pradesh,South,3,2,7,3,Gold1
665,665,666,24,Female,Young,Mangalore,217,Mobile/Tablet,Android,Yes,0,9,49,19,56323,53506,5,0,0,34,Product_upgrade,Customer_support,4,16896,Non Metro,Karnartaka,South,8,4,5,5,Silver1
666,666,667,42,Female,Middle,Bhavnagar,115,Laptop/PC,Windows,No,3,4,21,6,47192,36337,23,1,4,8,Parts_change,Service_center,4,2014,Non Metro,Gujrat,West,5,3,5,3,Silver1
667,667,668,22,Male,Young,Hyderabad,170,Laptop/PC,Linux,Yes,1,4,48,19,89528,74308,17,0,0,23,Parts_change,Service_center,5,1602,Metro,Telangana,South,3,7,6,5,Gold2
668,668,669,45,Female,Middle,Mangalore,139,Mobile/Tablet,iOS,No,2,8,25,7,86114,75780,12,0,0,39,Product_upgrade,Customer_support,2,25834,Non Metro,Karnartaka,South,6,3,10,3,Platinum1
669,669,670,40,Male,Middle,Guwahati,77,Laptop/PC,Linux,Yes,2,7,28,8,86114,69752,19,0,0,35,Parts_change,Service_center,4,1799,Non Metro,Assam,East,6,8,6,3,Gold2
670,670,671,43,Female,Middle,Bhiwandi,151,Mobile/Tablet,iOS,Yes,3,8,10,3,47192,38225,19,1,6,6,Technical_Queries,Customer_support,4,0,Non Metro,Maharashtra,South,7,4,9,2,Platinum1
671,671,672,26,Female,Young,Indore,143,Laptop/PC,Windows,Yes,2,4,45,18,86114,66307,23,0,0,20,Parts_change,Service_center,5,824,Non Metro,Madhya Pradesh,West,8,4,6,5,Gold1
672,672,673,41,Male,Middle,Malappuram,96,Mobile/Tablet,iOS,Yes,4,8,12,3,33668,25924,23,0,0,30,Product_upgrade,Customer_support,4,10100,Non Metro,Kerela,South,3,2,7,3,Gold1
673,673,674,30,Male,Young,Kannur,149,Mobile/Tablet,iOS,Yes,1,8,29,11,89528,74308,17,1,1,11,Parts_change,Service_center,4,2132,Non Metro,Kerela,South,6,3,10,4,Platinum1
674,674,675,46,Male,Old,Firozabad,130,Mobile/Tablet,iOS,Yes,5,3,29,8,78227,64928,17,1,9,3,Technical_Queries,Remote_sharing,5,0,Non Metro,Uttar Pradesh,North,2,2,10,3,Platinum1
675,675,676,41,Male,Middle,Vijayawada,95,Mobile/Tablet,iOS,Yes,2,6,19,5,86114,75780,12,1,12,0,Technical_Queries,Customer_support,4,0,Non Metro,Andhra Pradesh,South,7,4,10,3,Platinum1
676,676,677,33,Male,Young,Agra,138,Mobile/Tablet,Android,No,1,6,50,20,89528,78784,12,0,0,35,Product_upgrade,Customer_support,3,26858,Non Metro,Uttar Pradesh,North,5,3,6,5,Gold1
677,677,678,40,Male,Middle,Goa,53,Mobile/Tablet,Android,No,4,7,13,3,33668,29627,12,0,0,14,Parts_change,Service_center,4,1414,Non Metro,Goa,South,7,4,3,3,Silver1
678,678,679,24,Male,Young,Faridabad,157,Laptop/PC,Linux,Yes,2,7,50,20,86114,75780,12,1,8,4,Technical_Queries,Remote_sharing,5,0,Non Metro,Haryana,North,3,7,6,5,Gold2
679,679,680,23,Female,Young,Mysore,211,Mobile/Tablet,iOS,No,2,6,57,22,86114,69752,19,1,12,0,Technical_Queries,Remote_sharing,4,0,Non Metro,Karnartaka,South,7,4,10,5,Platinum1
680,680,681,45,Male,Middle,Moradabad,121,Laptop/PC,Windows,No,3,6,13,3,47192,39169,17,0,0,17,Product_upgrade,Customer_support,3,14157,Non Metro,Uttar Pradesh,North,5,3,5,3,Silver1
681,681,682,60,Female,Old,Bhavnagar,120,Laptop/PC,Windows,Yes,3,3,6,1,47192,36337,23,0,0,39,Product_upgrade,Customer_support,4,14157,Non Metro,Gujrat,West,2,2,5,2,Silver1
682,682,683,42,Female,Middle,Chandigarh,98,Mobile/Tablet,Android,No,4,3,20,6,33668,29627,12,0,0,24,Product_upgrade,Customer_support,4,10100,Non Metro,Punjab,North,6,3,3,3,Silver1
683,683,684,21,Female,Young,Ujjain,158,Mobile/Tablet,Android,Yes,3,4,47,18,47192,36337,23,0,0,39,Product_upgrade,Customer_support,5,14157,Non Metro,Punjab,North,5,3,5,5,Silver1
684,684,685,50,Male,Old,Guwahati,140,Mobile/Tablet,iOS,Yes,4,1,25,7,33668,27944,17,0,0,17,Parts_change,Service_center,4,1625,Non Metro,Assam,East,4,4,7,3,Gold1
685,685,686,49,Male,Old,Mysore,136,Mobile/Tablet,Android,Yes,3,3,4,1,47192,44832,5,0,0,18,Product_upgrade,Customer_support,3,14157,Non Metro,Karnartaka,South,4,4,5,2,Silver1
686,686,687,34,Female,Young,Moradabad,152,Laptop/PC,Windows,Yes,0,6,54,21,56323,53506,5,0,0,19,Product_upgrade,Customer_support,3,16896,Non Metro,Uttar Pradesh,North,3,2,5,5,Silver1
687,687,688,55,Male,Old,Ranchi,129,Mobile/Tablet,Android,Yes,4,3,9,2,33668,27271,19,0,0,31,Product_upgrade,Customer_support,2,10100,Non Metro,Jharkhand,East,2,2,3,2,Silver1
688,688,689,45,Male,Middle,Visakhapatnam,138,Mobile/Tablet,iOS,Yes,2,4,36,10,86114,81808,5,1,0,12,Technical_Queries,Remote_sharing,5,0,Metro,Andhra Pradesh,South,5,3,10,4,Platinum1
689,689,690,25,Male,Young,Pune,154,Mobile/Tablet,Android,Yes,2,4,53,21,86114,75780,12,0,0,23,Product_upgrade,Customer_support,3,25834,Metro,Maharashtra,South,9,4,6,5,Gold1
690,690,691,34,Female,Young,Gurgaon,158,Mobile/Tablet,iOS,No,1,4,47,18,89528,74308,17,1,3,9,Technical_Queries,Remote_sharing,4,0,Non Metro,Haryana,North,3,2,10,5,Platinum1
691,691,692,46,Female,Old,Erode,107,Laptop/PC,Linux,Yes,3,6,8,2,47192,38225,19,1,11,1,Technical_Queries,Remote_sharing,5,0,Non Metro,Tamil Nadu,South,2,7,5,2,Silver2
692,692,693,28,Male,Young,Mysore,201,Laptop/PC,Linux,No,0,6,59,23,56323,53506,5,1,4,8,Parts_change,Service_center,4,612,Non Metro,Karnartaka,South,6,8,5,5,Silver2
693,693,694,30,Female,Young,Mangalore,164,Laptop/PC,Windows,Yes,3,4,60,24,47192,36337,23,0,0,17,Product_upgrade,Customer_support,4,14157,Non Metro,Karnartaka,South,3,2,5,5,Silver1
694,694,695,29,Male,Young,Hubli–Dharwad,171,Laptop/PC,Windows,No,2,4,33,13,86114,69752,19,1,2,10,Technical_Queries,Remote_sharing,5,0,Non Metro,Karnartaka,South,8,4,6,5,Gold1
695,695,696,19,Male,Young,Nashik,148,Mobile/Tablet,iOS,No,2,4,27,10,86114,66307,23,0,0,25,Product_upgrade,Customer_support,4,25834,Non Metro,Maharashtra,South,9,4,10,3,Platinum1
696,696,697,18,Female,Young,Kolkata,161,Laptop/PC,Windows,No,0,7,55,22,56323,43368,23,0,0,20,Product_upgrade,Customer_support,2,16896,Metro,West Bengal,East,3,2,5,5,Silver1
697,697,698,28,Male,Young,Tiruchirappalli,172,Laptop/PC,Windows,Yes,1,7,46,18,89528,74308,17,0,0,31,Product_upgrade,Customer_support,5,26858,Non Metro,Tamil Nadu,South,6,3,6,5,Gold1
698,698,699,35,Female,Young,Salem,197,Mobile/Tablet,iOS,Yes,3,7,57,22,47192,39169,17,1,7,5,Technical_Queries,Customer_support,5,0,Non Metro,Tamil Nadu,South,3,2,9,5,Platinum1
699,699,700,49,Female,Old,Hyderabad,128,Laptop/PC,Windows,No,3,3,21,6,47192,36337,23,0,0,14,Product_upgrade,Customer_support,3,14157,Metro,Telangana,South,3,2,5,3,Silver1
700,700,701,18,Male,Young,Kanpur,196,Laptop/PC,Windows,Yes,0,3,46,18,56323,53506,5,1,0,12,Parts_change,Service_center,5,1165,Non Metro,Uttar Pradesh,North,4,4,5,5,Silver1
701,701,702,23,Female,Young,Allahabad,179,Mobile/Tablet,iOS,Yes,3,10,44,17,47192,39169,17,1,1,11,Parts_change,Service_center,4,1659,Non Metro,Uttar Pradesh,North,9,4,9,5,Platinum1
702,702,703,36,Female,Middle,Bhilai,156,Mobile/Tablet,Android,Yes,3,4,27,8,47192,44832,5,0,0,14,Parts_change,Service_center,5,2330,Non Metro,Chattisgarh,East,6,3,5,3,Silver1
703,703,704,46,Female,Old,Mumbai,144,Laptop/PC,Linux,No,4,3,25,7,33668,31984,5,1,9,3,Technical_Queries,Customer_support,5,0,Metro,Maharashtra,South,1,7,3,3,Silver2
704,704,705,40,Male,Middle,Nellore,92,Mobile/Tablet,iOS,No,3,8,27,8,47192,41528,12,1,12,0,Technical_Queries,Customer_support,4,0,Non Metro,Andhra Pradesh,South,3,2,9,3,Platinum1
705,705,706,49,Female,Old,Raipur,103,Mobile/Tablet,Android,Yes,3,5,27,8,47192,38225,19,1,10,2,Technical_Queries,Remote_sharing,5,0,Non Metro,Chattisgarh,East,2,2,5,3,Silver1
706,706,707,47,Male,Old,Firozabad,120,Mobile/Tablet,Android,No,5,1,16,4,78227,74315,5,1,5,7,Technical_Queries,Customer_support,5,0,Non Metro,Uttar Pradesh,North,2,2,6,3,Gold1
707,707,708,48,Male,Old,Noida,110,Mobile/Tablet,Android,Yes,5,5,17,5,78227,68839,12,1,4,8,Parts_change,Service_center,4,2290,Non Metro,Uttar Pradesh,North,2,2,6,3,Gold1
708,708,709,27,Male,Young,Ujjain,175,Laptop/PC,Windows,Yes,2,5,60,24,86114,66307,23,0,0,33,Parts_change,Service_center,5,960,Non Metro,Punjab,North,4,4,6,5,Gold1
709,709,710,52,Female,Old,Sangli,142,Mobile/Tablet,Android,Yes,5,3,6,1,78227,63363,19,0,0,23,Parts_change,Service_center,4,973,Non Metro,Maharashtra,South,1,2,6,2,Gold1
710,710,711,25,Male,Young,Dehradun,211,Mobile/Tablet,Android,Yes,1,3,28,11,89528,78784,12,0,0,29,Parts_change,Service_center,4,1579,Non Metro,Uttrakhand,North,3,2,6,4,Gold1
711,711,712,52,Male,Old,Meerut,100,Laptop/PC,Linux,Yes,5,3,29,8,78227,74315,5,1,9,3,Technical_Queries,Remote_sharing,5,0,Non Metro,Uttar Pradesh,North,3,7,6,3,Gold2
712,712,713,33,Female,Young,Bhiwandi,150,Laptop/PC,Windows,No,1,9,52,20,89528,78784,12,1,0,12,Parts_change,Service_center,4,1869,Non Metro,Maharashtra,South,4,4,6,5,Gold1
713,713,714,44,Male,Middle,Amritsar,126,Mobile/Tablet,iOS,Yes,3,8,13,3,47192,36337,23,1,10,2,Technical_Queries,Remote_sharing,5,0,Non Metro,Punjab,North,7,4,9,3,Platinum1
714,714,715,59,Female,Old,Sangli,116,Laptop/PC,Linux,No,5,5,28,8,78227,64928,17,1,7,5,Technical_Queries,Remote_sharing,5,0,Non Metro,Maharashtra,South,4,9,6,3,Gold2
715,715,716,21,Male,Young,Kolkata,145,Mobile/Tablet,iOS,No,2,5,40,16,86114,81808,5,1,5,7,Technical_Queries,Remote_sharing,4,0,Metro,West Bengal,East,3,2,10,5,Platinum1
716,716,717,36,Female,Middle,Guwahati,60,Laptop/PC,Linux,Yes,3,7,36,10,47192,36337,23,1,6,6,Technical_Queries,Remote_sharing,5,0,Non Metro,Assam,East,5,8,5,4,Silver2
717,717,718,57,Male,Old,Salem,131,Laptop/PC,Windows,Yes,5,3,11,3,78227,68839,12,0,0,25,Parts_change,Service_center,4,487,Non Metro,Tamil Nadu,South,3,2,6,3,Gold1
718,718,719,51,Female,Old,Jodhpur,141,Mobile/Tablet,iOS,No,5,3,12,3,78227,68839,12,1,10,2,Technical_Queries,Remote_sharing,5,0,Non Metro,Rajasthan,West,3,2,10,3,Platinum1
719,719,720,21,Male,Young,Warangal,210,Mobile/Tablet,Android,No,2,3,60,24,86114,66307,23,0,0,23,Parts_change,Service_center,4,1603,Non Metro,Telangana,South,3,2,6,5,Gold1
720,720,721,23,Female,Young,Patna,188,Mobile/Tablet,Android,No,2,7,53,21,86114,75780,12,1,2,10,Parts_change,Service_center,4,1157,Non Metro,Bihar,East,8,4,6,5,Gold1
721,721,722,54,Male,Old,Mangalore,117,Mobile/Tablet,iOS,Yes,4,1,18,5,33668,29627,12,0,0,39,Product_upgrade,Customer_support,3,10100,Non Metro,Karnartaka,South,4,4,7,3,Gold1
722,722,723,34,Male,Young,Kochi,198,Laptop/PC,Linux,Yes,0,1,31,12,56323,45621,19,1,12,0,Technical_Queries,Customer_support,4,0,Non Metro,Kerela,South,9,9,5,5,Silver2
723,723,724,27,Male,Young,Ranchi,182,Laptop/PC,Windows,Yes,1,1,30,12,89528,72517,19,1,11,1,Technical_Queries,Customer_support,4,0,Non Metro,Jharkhand,East,4,4,6,4,Gold1
724,724,725,39,Female,Middle,Kottayam,57,Mobile/Tablet,Android,No,2,7,15,4,86114,71474,17,1,5,7,Technical_Queries,Customer_support,4,0,Non Metro,Kerela,South,4,4,6,3,Gold1
725,725,726,46,Male,Old,Gurgaon,134,Mobile/Tablet,iOS,No,3,5,23,6,47192,38225,19,0,0,30,Parts_change,Service_center,4,1710,Non Metro,Haryana,North,3,2,9,3,Platinum1
726,726,727,31,Female,Young,Indore,211,Mobile/Tablet,iOS,Yes,2,9,53,21,86114,75780,12,0,0,38,Product_upgrade,Customer_support,3,25834,Non Metro,Madhya Pradesh,West,5,3,10,5,Platinum1
727,727,728,53,Male,Old,Mysore,129,Laptop/PC,Linux,Yes,4,5,14,4,33668,31984,5,0,0,36,Product_upgrade,Customer_support,2,10100,Non Metro,Karnartaka,South,3,7,3,3,Silver2
728,728,729,59,Female,Old,Kolhapur,124,Laptop/PC,Windows,Yes,3,5,8,2,47192,44832,5,0,0,17,Product_upgrade,Customer_support,5,14157,Non Metro,Maharashtra,South,3,2,5,2,Silver1
729,729,730,32,Male,Young,Kolkata,188,Laptop/PC,Linux,Yes,0,5,38,15,56323,49564,12,0,0,39,Product_upgrade,Customer_support,2,16896,Metro,West Bengal,East,6,8,5,5,Silver2
730,730,731,58,Female,Old,Kottayam,119,Laptop/PC,Linux,Yes,5,3,17,5,78227,74315,5,1,7,5,Technical_Queries,Remote_sharing,4,0,Non Metro,Kerela,South,1,7,6,3,Gold2
731,731,732,55,Female,Old,Bhopal,112,Laptop/PC,Linux,No,3,6,2,0,47192,39169,17,0,0,38,Product_upgrade,Customer_support,5,14157,Non Metro,Madhya Pradesh,West,4,9,5,2,Silver2
732,732,733,38,Male,Middle,Madurai,86,Mobile/Tablet,iOS,No,2,3,22,6,86114,69752,19,0,0,35,Product_upgrade,Customer_support,5,25834,Non Metro,Tamil Nadu,South,5,3,10,3,Platinum1
733,733,734,41,Male,Middle,Goa,104,Mobile/Tablet,iOS,No,4,6,18,5,33668,25924,23,0,0,29,Product_upgrade,Customer_support,3,10100,Non Metro,Goa,South,7,4,7,3,Gold1
734,734,735,25,Male,Young,Kota,174,Mobile/Tablet,iOS,No,1,6,29,11,89528,85051,5,1,4,8,Parts_change,Service_center,5,1447,Non Metro,Rajasthan,West,6,3,10,4,Platinum1
735,735,736,43,Male,Middle,Raipur,77,Mobile/Tablet,Android,Yes,4,4,29,8,33668,27944,17,0,0,22,Parts_change,Service_center,4,1261,Non Metro,Chattisgarh,East,6,3,3,3,Silver1
736,736,737,42,Female,Middle,Nagpur,86,Laptop/PC,Windows,No,3,6,20,6,47192,41528,12,0,0,19,Parts_change,Service_center,5,464,Non Metro,Maharashtra,South,4,4,5,3,Silver1
737,737,738,36,Female,Middle,Jamshedpur,169,Mobile/Tablet,iOS,No,4,3,16,4,33668,29627,12,1,5,7,Technical_Queries,Remote_sharing,5,0,Non Metro,Jharkhand,East,5,3,7,3,Gold1
738,738,739,25,Female,Young,Mangalore,205,Mobile/Tablet,Android,No,3,9,44,17,47192,36337,23,0,0,34,Parts_change,Service_center,5,1244,Non Metro,Karnartaka,South,7,4,5,5,Silver1
739,739,740,24,Female,Young,Gulbarga,156,Laptop/PC,Linux,No,3,10,52,20,47192,44832,5,1,9,3,Technical_Queries,Remote_sharing,4,0,Non Metro,Karnartaka,South,5,8,5,5,Silver2
740,740,741,19,Male,Young,Salem,181,Laptop/PC,Windows,No,2,10,44,17,86114,81808,5,1,12,0,Technical_Queries,Customer_support,4,0,Non Metro,Tamil Nadu,South,3,2,6,5,Gold1
741,741,742,33,Male,Young,Bikaner,131,Mobile/Tablet,Android,Yes,2,10,53,21,86114,81808,5,0,0,34,Product_upgrade,Customer_support,5,25834,Non Metro,Rajasthan,West,9,4,6,5,Gold1
742,742,743,45,Male,Middle,Thiruvananthapuram,108,Mobile/Tablet,Android,No,4,6,18,5,33668,27271,19,1,0,12,Parts_change,Service_center,4,2218,Non Metro,Kerela,South,3,2,3,3,Silver1
743,743,744,28,Male,Young,Ahmedabad,145,Mobile/Tablet,iOS,No,1,6,45,18,89528,72517,19,0,0,13,Product_upgrade,Customer_support,2,26858,Metro,Gujrat,West,6,3,10,5,Platinum1
744,744,745,33,Male,Young,Aligarh,165,Laptop/PC,Linux,No,2,6,50,20,86114,75780,12,0,0,28,Product_upgrade,Customer_support,4,25834,Non Metro,Uttar Pradesh,North,5,8,6,5,Gold2
745,745,746,58,Male,Old,Palakkad,121,Mobile/Tablet,iOS,No,3,5,15,4,47192,38225,19,0,0,19,Product_upgrade,Customer_support,4,14157,Non Metro,Kerela,South,2,2,9,3,Platinum1
746,746,747,39,Female,Middle,Guntur,162,Mobile/Tablet,iOS,Yes,4,6,10,3,33668,31984,5,0,0,35,Parts_change,Service_center,5,1434,Non Metro,Andhra Pradesh,South,7,4,7,2,Gold1
747,747,748,28,Male,Young,Guwahati,138,Mobile/Tablet,Android,Yes,2,6,42,16,86114,71474,17,0,0,38,Product_upgrade,Customer_support,4,25834,Non Metro,Assam,East,9,4,6,5,Gold1
748,748,749,30,Female,Young,Siliguri,152,Mobile/Tablet,Android,No,1,10,48,19,89528,72517,19,1,8,4,Technical_Queries,Remote_sharing,5,0,Non Metro,Assam,East,6,3,6,5,Gold1
749,749,750,24,Male,Young,Jalandhar,155,Mobile/Tablet,iOS,No,2,10,48,19,86114,75780,12,0,0,35,Product_upgrade,Customer_support,2,25834,Non Metro,Punjab,North,9,4,10,5,Platinum1
750,750,751,39,Female,Middle,Aurangabad,95,Mobile/Tablet,Android,No,2,7,39,11,86114,66307,23,1,2,10,Parts_change,Service_center,4,1555,Non Metro,Uttar Pradesh,North,3,2,6,5,Gold1
751,751,752,54,Male,Old,Agra,116,Laptop/PC,Windows,No,4,5,23,6,33668,29627,12,0,0,25,Product_upgrade,Customer_support,5,10100,Non Metro,Uttar Pradesh,North,1,2,3,3,Silver1
752,752,753,25,Female,Young,Chennai,141,Mobile/Tablet,iOS,No,2,9,57,22,86114,66307,23,1,11,1,Technical_Queries,Customer_support,5,0,Metro,Tamil Nadu,South,8,4,10,5,Platinum1
753,753,754,26,Female,Young,Jabalpur,140,Laptop/PC,Linux,Yes,3,10,60,24,47192,38225,19,0,0,36,Product_upgrade,Customer_support,3,14157,Non Metro,Madhya Pradesh,West,9,9,5,5,Silver2
754,754,755,54,Male,Old,Gorakhpur,132,Laptop/PC,Linux,Yes,5,3,15,4,78227,63363,19,0,0,13,Product_upgrade,Customer_support,3,23468,Non Metro,Haryana,North,3,7,6,3,Gold2
755,755,756,26,Male,Young,Rourkela,149,Mobile/Tablet,iOS,Yes,0,3,60,24,56323,53506,5,0,0,25,Parts_change,Service_center,4,756,Non Metro,Orissa,East,9,4,9,5,Platinum1
756,756,757,55,Female,Old,Kozhikode,105,Laptop/PC,Linux,Yes,5,3,23,6,78227,74315,5,1,3,9,Technical_Queries,Remote_sharing,5,0,Non Metro,Kerela,South,3,7,6,3,Gold2
757,757,758,37,Male,Middle,Bhopal,110,Laptop/PC,Linux,Yes,2,4,19,5,86114,81808,5,0,0,28,Parts_change,Service_center,4,1083,Non Metro,Madhya Pradesh,West,7,9,6,3,Gold2
758,758,759,28,Female,Young,Gorakhpur,153,Laptop/PC,Linux,Yes,1,9,58,23,89528,78784,12,1,10,2,Technical_Queries,Remote_sharing,5,0,Non Metro,Haryana,North,6,8,6,5,Gold2
759,759,760,47,Male,Old,Bhubaneswar,103,Laptop/PC,Linux,Yes,4,1,22,6,33668,25924,23,1,6,6,Technical_Queries,Customer_support,4,0,Non Metro,Orissa,East,4,9,3,3,Silver2
760,760,761,26,Male,Young,Jamshedpur,218,Laptop/PC,Windows,No,1,1,28,11,89528,72517,19,1,0,12,Technical_Queries,Remote_sharing,4,0,Non Metro,Jharkhand,East,3,2,6,4,Gold1
761,761,762,38,Female,Middle,Bikaner,93,Mobile/Tablet,Android,Yes,4,3,24,7,33668,27944,17,0,0,16,Parts_change,Service_center,5,2127,Non Metro,Rajasthan,West,5,3,3,3,Silver1
762,762,763,57,Female,Old,Nellore,138,Mobile/Tablet,Android,Yes,5,1,29,8,78227,63363,19,1,3,9,Technical_Queries,Customer_support,5,0,Non Metro,Andhra Pradesh,South,2,2,6,3,Gold1
763,763,764,60,Female,Old,Lucknow,121,Laptop/PC,Windows,Yes,4,3,15,4,33668,29627,12,1,10,2,Technical_Queries,Customer_support,5,0,Non Metro,Uttar Pradesh,North,4,4,3,3,Silver1
764,764,765,53,Male,Old,Dhanbad,142,Laptop/PC,Windows,Yes,5,3,5,1,78227,74315,5,1,8,4,Technical_Queries,Customer_support,5,0,Non Metro,Jharkhand,East,1,2,6,2,Gold1
765,765,766,46,Female,Old,Asansol,131,Laptop/PC,Linux,No,4,1,30,9,33668,27271,19,1,11,1,Technical_Queries,Customer_support,5,0,Non Metro,West Bengal,East,3,7,3,3,Silver2
766,766,767,43,Female,Middle,Vellore,135,Mobile/Tablet,iOS,Yes,2,4,13,3,86114,81808,5,0,0,17,Parts_change,Service_center,4,757,Non Metro,Tamil Nadu,South,4,4,10,3,Platinum1
767,767,768,22,Female,Young,Noida,212,Mobile/Tablet,Android,No,0,10,49,19,56323,46748,17,1,5,7,Parts_change,Service_center,4,1162,Non Metro,Uttar Pradesh,North,3,2,5,5,Silver1
768,768,769,33,Female,Young,Meerut,203,Laptop/PC,Linux,No,0,7,47,18,56323,43368,23,0,0,31,Product_upgrade,Customer_support,3,16896,Non Metro,Uttar Pradesh,North,8,9,5,5,Silver2
769,769,770,34,Female,Young,Malappuram,157,Mobile/Tablet,Android,No,1,7,51,20,89528,72517,19,1,3,9,Technical_Queries,Customer_support,5,0,Non Metro,Kerela,South,4,4,6,5,Gold1
770,770,771,27,Male,Young,Vijayawada,169,Mobile/Tablet,iOS,Yes,2,7,37,14,86114,69752,19,1,1,11,Technical_Queries,Remote_sharing,4,0,Non Metro,Andhra Pradesh,South,4,4,10,5,Platinum1
771,771,772,32,Male,Young,Tiruppur,189,Mobile/Tablet,iOS,Yes,1,7,59,23,89528,74308,17,1,0,12,Parts_change,Service_center,4,2372,Non Metro,Tamil Nadu,South,4,4,10,5,Platinum1
